,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.5e-05,4.4e-05,0.0,0.0,1e-06,5e-06,0.000364
dr-ibt,500.0,8.6e-05,0.000113,0.0,1e-05,4e-05,0.000111,0.000651
dr-ibt (tau=0),500.0,0.000468,0.000331,0.0,0.000195,0.000409,0.000677,0.001448
dm,500.0,0.012592,0.00296,0.004353,0.010506,0.012408,0.014336,0.024602
dr,500.0,0.000194,0.00027,0.0,2.2e-05,9.7e-05,0.000254,0.002214
mrdr,500.0,9.1e-05,0.000117,0.0,1.3e-05,4.1e-05,0.000131,0.000754
dr-os (oracle),500.0,9.8e-05,0.000158,0.0,4e-06,2.5e-05,0.000118,0.001199
dr-os,500.0,0.000185,0.000258,0.0,2.1e-05,9.1e-05,0.000245,0.002117
switch-dr (oracle),500.0,0.000128,0.000197,0.0,1.1e-05,5.6e-05,0.000161,0.001933
switch-dr,500.0,0.000194,0.00027,0.0,2.2e-05,9.7e-05,0.000254,0.002214
