,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000834,0.001939,0.0,3e-06,0.000113,0.000625,0.019274
dr-ibt,500.0,0.001182,0.002307,0.0,8.3e-05,0.000377,0.00106,0.024481
dr-ibt (tau=0),500.0,0.001081,0.002148,0.0,7.1e-05,0.000277,0.001013,0.020767
dm,500.0,0.012251,0.009397,1.4e-05,0.005435,0.010007,0.016015,0.055801
dr,500.0,0.00187,0.002939,0.0,0.00013,0.000804,0.002388,0.032326
mrdr,500.0,0.001397,0.002323,0.0,0.000148,0.000592,0.001692,0.031177
dr-os (oracle),500.0,0.001177,0.002668,0.0,2e-05,0.000178,0.001049,0.03245
dr-os,500.0,0.001856,0.002933,0.0,0.000131,0.000804,0.002375,0.03245
switch-dr (oracle),500.0,0.001604,0.002732,0.0,0.0001,0.000659,0.001875,0.032326
switch-dr,500.0,0.00187,0.002939,0.0,0.00013,0.000804,0.002388,0.032326
