,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6e-06,2.2e-05,0.0,0.0,1e-06,2e-06,0.0002
dr-ibt,500.0,7.9e-05,0.000124,0.0,7e-06,3.3e-05,9e-05,0.000898
dr-ibt (tau=0),500.0,0.000281,0.000238,0.0,8.5e-05,0.000226,0.00042,0.001251
dm,500.0,0.014554,0.0033,0.004998,0.012415,0.014369,0.016549,0.02635
dr,500.0,0.000183,0.000254,0.0,2.1e-05,8e-05,0.000241,0.001525
mrdr,500.0,9.1e-05,0.000135,0.0,9e-06,3.7e-05,0.000122,0.00111
dr-os (oracle),500.0,0.00014,0.000242,0.0,7e-06,3.6e-05,0.000158,0.001601
dr-os,500.0,0.000185,0.00026,0.0,2e-05,7.7e-05,0.000256,0.001601
switch-dr (oracle),500.0,0.000133,0.000227,0.0,7e-06,3.8e-05,0.000163,0.001525
switch-dr,500.0,0.000183,0.000254,0.0,2.1e-05,8e-05,0.000241,0.001525
