,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.064647,0.02953,0.003497,0.044589,0.065865,0.08154,0.158995
dr-ibt,500.0,0.074844,0.024035,0.02127,0.057361,0.07316,0.088196,0.159134
dr-ibt (tau=0),500.0,0.109568,0.090664,0.004438,0.064007,0.091703,0.120858,0.594138
dm,500.0,0.103941,0.027957,0.026972,0.08363,0.100684,0.12165,0.195637
dr,500.0,0.075183,0.025727,0.018017,0.056073,0.072249,0.091272,0.169886
mrdr,500.0,0.075225,0.026531,0.021374,0.055644,0.070375,0.090541,0.188431
dr-os (oracle),500.0,0.073569,0.025104,0.015649,0.055681,0.071718,0.088638,0.161243
dr-os,500.0,0.07365,0.025213,0.015649,0.055681,0.071718,0.088836,0.161243
switch-dr (oracle),500.0,0.073364,0.02434,0.019869,0.054965,0.071544,0.089196,0.162122
switch-dr,500.0,0.074041,0.024678,0.019869,0.054993,0.071833,0.089232,0.167668
