,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9e-06,2.8e-05,0.0,0.0,1e-06,3e-06,0.000327
dr-ibt,500.0,7.9e-05,0.000114,0.0,9e-06,3.6e-05,0.000101,0.000753
dr-ibt (tau=0),500.0,0.000355,0.000279,0.0,0.000135,0.000295,0.00054,0.001415
dm,500.0,0.013851,0.003366,0.004949,0.011631,0.013554,0.01589,0.025262
dr,500.0,0.000196,0.000281,0.0,1.7e-05,7.4e-05,0.000263,0.001775
mrdr,500.0,8.8e-05,0.000119,0.0,9e-06,4.2e-05,0.000125,0.000943
dr-os (oracle),500.0,0.000128,0.000226,0.0,5e-06,3.2e-05,0.000154,0.001752
dr-os,500.0,0.000194,0.000277,0.0,1.6e-05,7.8e-05,0.000263,0.001752
switch-dr (oracle),500.0,0.000152,0.000235,0.0,9e-06,6e-05,0.000203,0.001676
switch-dr,500.0,0.000196,0.000281,0.0,1.7e-05,7.4e-05,0.000263,0.001775
