,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07008,0.024348,0.020491,0.052581,0.068064,0.084381,0.171425
dr-ibt,500.0,0.072293,0.024378,0.017557,0.055972,0.070895,0.085703,0.177259
dr-ibt (tau=0),500.0,0.107341,0.03041,0.037191,0.084661,0.107092,0.126933,0.2229
dm,500.0,0.100288,0.02811,0.043647,0.080745,0.096539,0.118777,0.223859
dr,500.0,0.073238,0.026027,0.019599,0.054079,0.070473,0.088577,0.16817
mrdr,500.0,0.07324,0.026002,0.020669,0.054117,0.071332,0.087915,0.169269
dr-os (oracle),500.0,0.071664,0.025022,0.015707,0.05195,0.069834,0.088163,0.160449
dr-os,500.0,0.071722,0.025085,0.015707,0.05195,0.069834,0.088485,0.16238
switch-dr (oracle),500.0,0.071612,0.02518,0.013222,0.052366,0.069058,0.086453,0.169987
switch-dr,500.0,0.072498,0.025676,0.013222,0.052793,0.069389,0.088168,0.173457
