,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000599,0.001463,0.0,2e-06,5e-05,0.000521,0.015663
dr-ibt,500.0,0.000978,0.00175,0.0,9.3e-05,0.000392,0.001089,0.017243
dr-ibt (tau=0),500.0,0.00085,0.001572,0.0,6.6e-05,0.000316,0.000935,0.015663
dm,500.0,0.009724,0.00811,0.0,0.003986,0.007373,0.012951,0.044145
dr,500.0,0.001715,0.002492,0.0,0.000154,0.000775,0.002344,0.017508
mrdr,500.0,0.001457,0.002051,0.0,0.000166,0.000678,0.001906,0.014402
dr-os (oracle),500.0,0.000833,0.001987,0.0,2.3e-05,0.000156,0.000703,0.017691
dr-os,500.0,0.001688,0.002466,0.0,0.000158,0.000761,0.002295,0.017691
switch-dr (oracle),500.0,0.001109,0.002031,0.0,7.4e-05,0.000365,0.001281,0.017508
switch-dr,500.0,0.001715,0.002492,0.0,0.000154,0.000775,0.002344,0.017508
