,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000165,0.000385,0.0,0.0,1e-05,0.000133,0.003387
dr-ibt,500.0,0.000394,0.000612,0.0,3.2e-05,0.000161,0.000487,0.003915
dr-ibt (tau=0),500.0,0.000325,0.000477,0.0,3.8e-05,0.000148,0.000433,0.004431
dm,500.0,0.013489,0.005712,0.001807,0.009224,0.012774,0.017003,0.036771
dr,500.0,0.000786,0.00102,0.0,0.000118,0.000442,0.001086,0.007344
mrdr,500.0,0.000535,0.000695,0.0,6.5e-05,0.000288,0.000728,0.003913
dr-os (oracle),500.0,0.00057,0.000916,0.0,2.7e-05,0.000209,0.000706,0.007484
dr-os,500.0,0.000781,0.001014,0.0,0.000114,0.000437,0.001083,0.007484
switch-dr (oracle),500.0,0.000585,0.000911,0.0,3.9e-05,0.000213,0.000727,0.007344
switch-dr,500.0,0.000786,0.00102,0.0,0.000118,0.000442,0.001086,0.007344
