,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.038276,0.039774,6e-06,0.00783,0.016038,0.063962,0.197361
dr-ibt,500.0,0.073798,0.024162,0.018509,0.056826,0.071249,0.0892,0.150371
dr-ibt (tau=0),500.0,0.163902,0.220108,0.001492,0.008722,0.017572,0.345947,0.634058
dm,500.0,0.103139,0.027133,0.040031,0.083894,0.101214,0.120428,0.225505
dr,500.0,0.073295,0.024966,0.01455,0.056101,0.071422,0.08812,0.181861
mrdr,500.0,0.073147,0.025919,0.016069,0.054091,0.071236,0.090367,0.192503
dr-os (oracle),500.0,0.070619,0.024777,0.021263,0.053164,0.066841,0.085592,0.161934
dr-os,500.0,0.070678,0.024858,0.021263,0.053164,0.066943,0.085592,0.1638
switch-dr (oracle),500.0,0.07082,0.02452,0.024258,0.053399,0.068594,0.086081,0.173593
switch-dr,500.0,0.071414,0.024868,0.024258,0.054073,0.068844,0.086626,0.173593
