,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000101,0.000298,0.0,0.0,5e-06,6.3e-05,0.003412
dr-ibt,500.0,0.000307,0.000537,0.0,3e-05,0.000135,0.000371,0.006842
dr-ibt (tau=0),500.0,0.000341,0.000539,0.0,4.8e-05,0.000195,0.00041,0.006039
dm,500.0,0.010898,0.005226,0.001413,0.007001,0.010089,0.014177,0.030466
dr,500.0,0.000672,0.000939,0.0,7.4e-05,0.000291,0.000905,0.0084
mrdr,500.0,0.000453,0.000617,0.0,3.6e-05,0.000211,0.000644,0.004491
dr-os (oracle),500.0,0.000361,0.0007,0.0,1.2e-05,9.9e-05,0.000345,0.004794
dr-os,500.0,0.000658,0.000926,0.0,7.1e-05,0.000286,0.00087,0.008156
switch-dr (oracle),500.0,0.000491,0.000749,0.0,4.5e-05,0.000187,0.000581,0.004702
switch-dr,500.0,0.000672,0.000939,0.0,7.4e-05,0.000291,0.000905,0.0084
