,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000694,0.001483,0.0,4e-06,0.0001,0.000636,0.012337
dr-ibt,500.0,0.001125,0.001926,0.0,9.4e-05,0.000399,0.001289,0.01339
dr-ibt (tau=0),500.0,0.000909,0.001598,0.0,7.5e-05,0.000297,0.001066,0.013227
dm,500.0,0.009648,0.00836,7e-06,0.003673,0.00738,0.013127,0.053282
dr,500.0,0.001902,0.002839,0.0,0.000184,0.000812,0.002454,0.025607
mrdr,500.0,0.001511,0.002412,0.0,0.000114,0.000645,0.001837,0.020406
dr-os (oracle),500.0,0.001055,0.002175,0.0,3.6e-05,0.000221,0.000989,0.018847
dr-os,500.0,0.001873,0.002797,0.0,0.000181,0.000827,0.002385,0.02482
switch-dr (oracle),500.0,0.001071,0.002045,0.0,7.8e-05,0.000336,0.001124,0.018654
switch-dr,500.0,0.001902,0.002839,0.0,0.000184,0.000812,0.002454,0.025607
