,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000198,0.00049,0.0,0.0,9e-06,0.000151,0.005077
dr-ibt,500.0,0.000414,0.000708,0.0,3e-05,0.000133,0.000471,0.00549
dr-ibt (tau=0),500.0,0.000336,0.00054,0.0,3.1e-05,0.000136,0.000418,0.005461
dm,500.0,0.013715,0.005878,0.00166,0.00955,0.01312,0.017156,0.034477
dr,500.0,0.000827,0.001085,0.0,9.5e-05,0.000427,0.00114,0.007532
mrdr,500.0,0.000516,0.000708,0.0,4.8e-05,0.000201,0.000735,0.005026
dr-os (oracle),500.0,0.000607,0.000945,0.0,2.7e-05,0.000152,0.000746,0.005116
dr-os,500.0,0.000826,0.001082,0.0,0.000101,0.000403,0.00115,0.007142
switch-dr (oracle),500.0,0.000595,0.000918,0.0,4.2e-05,0.00018,0.000723,0.005032
switch-dr,500.0,0.000827,0.001085,0.0,9.5e-05,0.000427,0.00114,0.007532
