,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.067632,0.037518,0.000302,0.040041,0.061034,0.089347,0.246142
dr-ibt,500.0,0.075637,0.040461,0.001424,0.046198,0.067843,0.099187,0.245462
dr-ibt (tau=0),500.0,0.099482,0.044815,0.003021,0.064894,0.092406,0.124645,0.306054
dm,500.0,0.096737,0.045958,0.01152,0.063165,0.089751,0.122039,0.269335
dr,500.0,0.074527,0.042626,0.001338,0.043021,0.065766,0.099409,0.235091
mrdr,500.0,0.074616,0.045228,0.002079,0.040774,0.065814,0.100943,0.229957
dr-os (oracle),500.0,0.077149,0.041972,3.5e-05,0.044847,0.070619,0.103029,0.270487
dr-os,500.0,0.078138,0.04275,0.000274,0.044847,0.07099,0.105917,0.270487
switch-dr (oracle),500.0,0.07317,0.039557,0.000204,0.045938,0.065043,0.094482,0.256557
switch-dr,500.0,0.0769,0.041991,0.000204,0.047508,0.071312,0.099746,0.256557
