,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7e-06,2.9e-05,0.0,0.0,1e-06,3e-06,0.000485
dr-ibt,500.0,7.1e-05,0.000108,0.0,8e-06,2.9e-05,8.7e-05,0.000724
dr-ibt (tau=0),500.0,0.000373,0.000279,0.0,0.000141,0.000332,0.000559,0.001351
dm,500.0,0.013813,0.003293,0.005031,0.011741,0.013684,0.015837,0.02402
dr,500.0,0.000156,0.000213,0.0,2.1e-05,7.7e-05,0.000198,0.001262
mrdr,500.0,7.8e-05,0.00012,0.0,6e-06,3.4e-05,0.000101,0.000892
dr-os (oracle),500.0,0.000112,0.000191,0.0,4e-06,2.9e-05,0.000129,0.001336
dr-os,500.0,0.000157,0.000215,0.0,2e-05,7.4e-05,0.00019,0.001336
switch-dr (oracle),500.0,0.000126,0.000193,0.0,9e-06,5.1e-05,0.000148,0.001262
switch-dr,500.0,0.000156,0.000213,0.0,2.1e-05,7.7e-05,0.000198,0.001262
