,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068367,0.039797,0.003926,0.039991,0.059747,0.091037,0.237893
dr-ibt,500.0,0.077067,0.042304,0.004998,0.046093,0.068565,0.099621,0.24643
dr-ibt (tau=0),500.0,0.095465,0.044534,0.008214,0.063237,0.089869,0.120638,0.28152
dm,500.0,0.103241,0.047581,0.011899,0.067175,0.098218,0.135148,0.279717
dr,500.0,0.077659,0.043982,4e-06,0.044966,0.06924,0.103687,0.262716
mrdr,500.0,0.078518,0.046304,0.000206,0.043335,0.069752,0.104686,0.276063
dr-os (oracle),500.0,0.077424,0.037602,0.004234,0.04988,0.071788,0.099139,0.212568
dr-os,500.0,0.07812,0.038221,0.004234,0.049986,0.072011,0.099789,0.221132
switch-dr (oracle),500.0,0.072776,0.04181,0.004305,0.04153,0.065267,0.091435,0.253957
switch-dr,500.0,0.075074,0.042878,0.004305,0.043303,0.066406,0.093803,0.253957
