,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1e-05,3.9e-05,0.0,0.0,1e-06,3e-06,0.000558
dr-ibt,500.0,9.2e-05,0.000161,0.0,8e-06,3.4e-05,0.0001,0.001221
dr-ibt (tau=0),500.0,0.000276,0.000243,0.0,6.8e-05,0.000216,0.00043,0.001042
dm,500.0,0.015284,0.003045,0.008204,0.013145,0.015068,0.017235,0.025864
dr,500.0,0.000234,0.000319,0.0,2.2e-05,9.4e-05,0.000322,0.00191
mrdr,500.0,0.000106,0.000171,0.0,1e-05,3.9e-05,0.000127,0.001457
dr-os (oracle),500.0,0.000194,0.000315,0.0,1e-05,4.7e-05,0.000205,0.002022
dr-os,500.0,0.000242,0.000328,0.0,2.4e-05,9.6e-05,0.000319,0.002022
switch-dr (oracle),500.0,0.00018,0.000294,0.0,8e-06,5e-05,0.000207,0.00191
switch-dr,500.0,0.000234,0.000319,0.0,2.2e-05,9.4e-05,0.000322,0.00191
