,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000659,0.001662,0.0,2e-06,7.3e-05,0.000517,0.017591
dr-ibt,500.0,0.001062,0.00196,0.0,7.7e-05,0.000351,0.001052,0.017854
dr-ibt (tau=0),500.0,0.000881,0.001759,0.0,6.8e-05,0.000289,0.000882,0.018901
dm,500.0,0.011235,0.009248,3e-06,0.004689,0.009325,0.014577,0.079882
dr,500.0,0.001731,0.002713,0.0,0.000147,0.000695,0.00216,0.024431
mrdr,500.0,0.001387,0.00231,0.0,0.000124,0.000523,0.001546,0.022095
dr-os (oracle),500.0,0.001019,0.002336,0.0,2.2e-05,0.000192,0.000813,0.024528
dr-os,500.0,0.001714,0.002698,0.0,0.00014,0.000667,0.00212,0.024528
switch-dr (oracle),500.0,0.001145,0.00228,0.0,8.2e-05,0.000348,0.001147,0.024431
switch-dr,500.0,0.001731,0.002713,0.0,0.000147,0.000695,0.00216,0.024431
