,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071263,0.03994,0.002787,0.040523,0.064458,0.096518,0.251759
dr-ibt,500.0,0.078839,0.040789,0.005689,0.049198,0.073034,0.104748,0.257798
dr-ibt (tau=0),500.0,0.115979,0.05552,0.009064,0.07349,0.108539,0.148493,0.338759
dm,500.0,0.098337,0.042361,0.016546,0.070228,0.09283,0.124307,0.252033
dr,500.0,0.0742,0.037603,0.004646,0.047732,0.069324,0.096217,0.210723
mrdr,500.0,0.07574,0.040943,0.003566,0.046764,0.067931,0.097646,0.249888
dr-os (oracle),500.0,0.07831,0.040135,0.006337,0.047162,0.074162,0.10041,0.218923
dr-os,500.0,0.079306,0.041111,0.006337,0.04822,0.075099,0.101751,0.246041
switch-dr (oracle),500.0,0.074853,0.041108,0.002417,0.045936,0.068037,0.096222,0.257225
switch-dr,500.0,0.078449,0.043061,0.002417,0.047785,0.071254,0.099038,0.257225
