,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07154,0.039566,0.002609,0.041339,0.065437,0.094114,0.230953
dr-ibt,500.0,0.07824,0.039927,0.006953,0.049,0.072466,0.1003,0.243656
dr-ibt (tau=0),500.0,0.122523,0.057743,0.016853,0.080919,0.117174,0.156535,0.37001
dm,500.0,0.105213,0.047008,0.015307,0.074315,0.097819,0.133631,0.303191
dr,500.0,0.079364,0.04328,0.002987,0.046896,0.07309,0.102625,0.245877
mrdr,500.0,0.079541,0.046735,0.001241,0.046399,0.070782,0.101882,0.28713
dr-os (oracle),500.0,0.075701,0.03992,0.00368,0.046045,0.071158,0.099272,0.265992
dr-os,500.0,0.07687,0.041116,0.00368,0.046075,0.071643,0.101268,0.265992
switch-dr (oracle),500.0,0.071073,0.038784,0.000973,0.0418,0.064769,0.093276,0.21249
switch-dr,500.0,0.074077,0.040274,0.000973,0.043922,0.068183,0.09769,0.217678
