,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069171,0.038565,0.00298,0.041167,0.062649,0.091729,0.230018
dr-ibt,500.0,0.077436,0.040911,0.00279,0.04798,0.068533,0.103313,0.256861
dr-ibt (tau=0),500.0,0.116616,0.053963,0.005292,0.077923,0.10935,0.147041,0.366277
dm,500.0,0.097904,0.044451,0.008746,0.066929,0.089472,0.122754,0.281684
dr,500.0,0.073052,0.040091,0.002236,0.044976,0.064957,0.09307,0.233012
mrdr,500.0,0.073196,0.042908,0.003833,0.040857,0.066463,0.092957,0.271446
dr-os (oracle),500.0,0.075314,0.037854,0.003381,0.046833,0.071846,0.096376,0.230457
dr-os,500.0,0.076283,0.03842,0.003381,0.047188,0.073019,0.097125,0.230987
switch-dr (oracle),500.0,0.071489,0.039657,0.005028,0.041941,0.065925,0.093336,0.223447
switch-dr,500.0,0.075032,0.041967,0.005028,0.04334,0.06753,0.097733,0.23575
