,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000206,0.00045,0.0,1e-06,1.5e-05,0.000203,0.003989
dr-ibt,500.0,0.000375,0.000596,0.0,3.6e-05,0.00014,0.000459,0.004588
dr-ibt (tau=0),500.0,0.000346,0.00054,0.0,3.3e-05,0.000156,0.000428,0.004815
dm,500.0,0.016299,0.006963,0.002263,0.011082,0.015655,0.020478,0.054344
dr,500.0,0.000731,0.001022,0.0,6.7e-05,0.000348,0.00098,0.006239
mrdr,500.0,0.000479,0.000682,0.0,4.6e-05,0.000204,0.000598,0.004527
dr-os (oracle),500.0,0.000533,0.000912,0.0,2e-05,0.000177,0.000628,0.006319
dr-os,500.0,0.000731,0.001024,0.0,6.1e-05,0.000362,0.001008,0.006319
switch-dr (oracle),500.0,0.000649,0.00093,0.0,5.2e-05,0.000309,0.000842,0.006239
switch-dr,500.0,0.000731,0.001022,0.0,6.7e-05,0.000348,0.00098,0.006239
