,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.051079,0.051669,0.0,0.01272,0.034954,0.070543,0.282808
dr-ibt,500.0,0.069672,0.07803,0.0,0.014799,0.047781,0.094471,0.537231
dr-ibt (tau=0),500.0,0.141214,0.060389,0.02111,0.098683,0.132716,0.176217,0.430886
dm,500.0,0.165817,0.060632,0.034531,0.124328,0.16215,0.206009,0.373085
dr,500.0,0.063295,0.07214,0.0,0.011334,0.041387,0.089899,0.559657
mrdr,500.0,0.068816,0.090563,1e-06,0.011563,0.040495,0.093061,0.777303
dr-os (oracle),500.0,0.055747,0.061087,0.0,0.006653,0.036461,0.083202,0.326282
dr-os,500.0,0.06344,0.072374,1e-06,0.010332,0.040277,0.086766,0.455994
switch-dr (oracle),500.0,0.051845,0.055968,0.0,0.00711,0.029248,0.084591,0.256583
switch-dr,500.0,0.065925,0.069316,0.0,0.011795,0.042834,0.099587,0.398421
