,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.049233,0.049727,0.0,0.012349,0.034341,0.0726,0.291267
dr-ibt,500.0,0.061806,0.060919,4.2e-05,0.017064,0.044501,0.091132,0.478453
dr-ibt (tau=0),500.0,0.140418,0.052673,0.025744,0.101489,0.134827,0.168425,0.361766
dm,500.0,0.165837,0.058352,0.020697,0.125886,0.160705,0.202123,0.356367
dr,500.0,0.062161,0.060628,0.0,0.01421,0.047265,0.090232,0.337037
mrdr,500.0,0.06608,0.071716,3e-06,0.012675,0.039279,0.098079,0.398084
dr-os (oracle),500.0,0.056333,0.053395,0.0,0.013857,0.040277,0.083269,0.253143
dr-os,500.0,0.059456,0.058353,3e-06,0.014936,0.040464,0.086122,0.337512
switch-dr (oracle),500.0,0.05063,0.048165,0.0,0.011456,0.035327,0.077597,0.236314
switch-dr,500.0,0.060123,0.060561,0.0,0.012862,0.042232,0.087061,0.305386
