,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.052553,0.041891,1e-06,0.018579,0.045285,0.077217,0.205985
dr-ibt,500.0,0.058053,0.048643,1e-06,0.021656,0.047122,0.083012,0.446893
dr-ibt (tau=0),500.0,0.172207,0.045649,0.029204,0.140403,0.169992,0.202408,0.345047
dm,500.0,0.194851,0.042384,0.075372,0.165197,0.193231,0.22577,0.318579
dr,500.0,0.058531,0.0524,0.0,0.020308,0.045873,0.081401,0.339707
mrdr,500.0,0.059702,0.061678,4e-06,0.016664,0.042429,0.081088,0.465603
dr-os (oracle),500.0,0.055823,0.045408,2.6e-05,0.019533,0.046258,0.078276,0.227738
dr-os,500.0,0.057076,0.04781,3.7e-05,0.019783,0.04667,0.078518,0.318209
switch-dr (oracle),500.0,0.052762,0.045994,0.0,0.017847,0.040797,0.075286,0.23598
switch-dr,500.0,0.05766,0.051126,0.0,0.019336,0.043985,0.080102,0.260365
