,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00354,0.009463,0.0,4e-06,0.000134,0.002395,0.10747
dr-ibt,500.0,0.012047,0.022357,0.0,0.000726,0.004984,0.013586,0.218433
dr-ibt (tau=0),500.0,0.009392,0.013619,0.0,0.001162,0.004709,0.01387,0.136208
dm,500.0,0.278972,0.050026,0.152188,0.244123,0.278264,0.314123,0.43503
dr,500.0,0.021274,0.03195,0.0,0.001939,0.009447,0.025887,0.253267
mrdr,500.0,0.01481,0.028616,0.0,0.001048,0.00517,0.015258,0.212487
dr-os (oracle),500.0,0.010403,0.018074,0.0,0.000215,0.00169,0.013477,0.096762
dr-os,500.0,0.01794,0.024742,0.0,0.001599,0.008681,0.022822,0.15983
switch-dr (oracle),500.0,0.009953,0.017184,0.0,0.000401,0.002175,0.011831,0.096215
switch-dr,500.0,0.021274,0.03195,0.0,0.001939,0.009447,0.025887,0.253267
