,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001687,0.003821,0.0,3e-06,0.0001,0.001465,0.034441
dr-ibt,500.0,0.010935,0.028471,0.0,0.000428,0.002211,0.007695,0.286086
dr-ibt (tau=0),500.0,0.009762,0.012686,0.0,0.000789,0.00677,0.013601,0.12864
dm,500.0,0.211021,0.032479,0.119297,0.188927,0.209693,0.231914,0.310399
dr,500.0,0.02103,0.042726,0.0,0.001071,0.006077,0.018099,0.352131
mrdr,500.0,0.015613,0.039475,0.0,0.000799,0.003633,0.010949,0.401813
dr-os (oracle),500.0,0.004915,0.010565,0.0,0.000124,0.0008,0.004324,0.103777
dr-os,500.0,0.010679,0.016164,0.0,0.000928,0.004456,0.013566,0.117645
switch-dr (oracle),500.0,0.004799,0.010127,0.0,0.000197,0.000897,0.004364,0.102091
switch-dr,500.0,0.02103,0.042726,0.0,0.001071,0.006077,0.018099,0.352131
