,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.021984,0.022258,0.0,0.004983,0.015371,0.032041,0.109342
dr-ibt,500.0,0.028078,0.04623,0.0,0.006825,0.019688,0.038306,0.89495
dr-ibt (tau=0),500.0,0.067526,0.037768,0.00236,0.038694,0.060084,0.088735,0.197993
dm,500.0,0.099298,0.034169,0.021161,0.074733,0.097493,0.121251,0.247446
dr,500.0,0.026189,0.026091,0.0,0.006107,0.017854,0.039007,0.16866
mrdr,500.0,0.027691,0.029659,0.0,0.005606,0.01772,0.040908,0.170471
dr-os (oracle),500.0,0.023915,0.022494,0.0,0.0061,0.017816,0.036134,0.117616
dr-os,500.0,0.02484,0.02353,0.0,0.006443,0.018003,0.036698,0.129
switch-dr (oracle),500.0,0.022558,0.022806,1e-06,0.005048,0.016022,0.033293,0.139861
switch-dr,500.0,0.026551,0.031735,1e-06,0.006556,0.01756,0.036117,0.429833
