,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055247,0.049094,0.0,0.015896,0.045163,0.081943,0.298061
dr-ibt,500.0,0.067218,0.062515,0.0,0.017504,0.051474,0.097991,0.38541
dr-ibt (tau=0),500.0,0.126071,0.055263,0.012535,0.087789,0.121925,0.15993,0.379159
dm,500.0,0.148832,0.057971,0.018377,0.109804,0.140741,0.185064,0.329033
dr,500.0,0.075528,0.098755,0.0,0.018342,0.047737,0.101073,1.0
mrdr,500.0,0.076066,0.092604,0.0,0.015143,0.050127,0.105746,1.0
dr-os (oracle),500.0,0.061453,0.056793,0.0,0.015397,0.047397,0.093914,0.315038
dr-os,500.0,0.067262,0.06565,8e-06,0.016713,0.049611,0.098121,0.481316
switch-dr (oracle),500.0,0.049802,0.049938,0.0,0.009243,0.035931,0.074783,0.268234
switch-dr,500.0,0.071843,0.097212,0.0,0.014413,0.048491,0.097994,1.0
