,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028935,0.033038,0.0,0.00553,0.017044,0.040256,0.18974
dr-ibt,500.0,0.045006,0.053039,1e-06,0.01273,0.032361,0.061903,0.79978
dr-ibt (tau=0),500.0,0.040527,0.044705,0.0,0.009415,0.026926,0.054269,0.310321
dm,500.0,0.141421,0.040553,0.044642,0.111276,0.138288,0.167502,0.26849
dr,500.0,0.046118,0.047029,1e-06,0.013834,0.034035,0.065927,0.590154
mrdr,500.0,0.048093,0.048987,0.0,0.011624,0.034201,0.067798,0.298203
dr-os (oracle),500.0,0.047768,0.040682,1e-06,0.014604,0.037981,0.068942,0.207891
dr-os,500.0,0.049203,0.042978,1e-06,0.01489,0.038419,0.069281,0.239936
switch-dr (oracle),500.0,0.038951,0.032618,1e-06,0.010565,0.032077,0.059967,0.157688
switch-dr,500.0,0.047843,0.064514,8e-06,0.012575,0.03701,0.067237,1.0
