,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.033052,0.02954,0.0,0.010717,0.024935,0.048385,0.149366
dr-ibt,500.0,0.035375,0.032857,3e-06,0.010863,0.026327,0.050393,0.180474
dr-ibt (tau=0),500.0,0.104112,0.035655,0.025906,0.078905,0.099449,0.125321,0.255976
dm,500.0,0.126561,0.038071,0.029027,0.099692,0.124128,0.150914,0.247134
dr,500.0,0.039075,0.042484,3e-06,0.011106,0.028943,0.056802,0.589457
mrdr,500.0,0.039744,0.05184,1.3e-05,0.009781,0.027882,0.057592,0.852021
dr-os (oracle),500.0,0.038582,0.034307,0.0,0.012869,0.028663,0.056344,0.204374
dr-os,500.0,0.039806,0.036724,1e-06,0.013114,0.029099,0.057726,0.265835
switch-dr (oracle),500.0,0.032243,0.028417,0.0,0.009199,0.024437,0.047933,0.157397
switch-dr,500.0,0.038492,0.042607,0.0,0.011837,0.029243,0.053867,0.545966
