,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.011073,0.022597,0.0,4.4e-05,0.001663,0.010725,0.198815
dr-ibt,500.0,0.033333,0.09229,0.0,0.002108,0.010775,0.029817,1.0
dr-ibt (tau=0),500.0,0.016003,0.026443,0.0,0.00126,0.005998,0.017826,0.20567
dm,500.0,0.190474,0.062367,0.036471,0.150035,0.18263,0.226476,0.448254
dr,500.0,0.052384,0.119686,0.0,0.004706,0.016238,0.051164,1.0
mrdr,500.0,0.045772,0.121147,1e-06,0.003592,0.013039,0.038494,1.0
dr-os (oracle),500.0,0.015828,0.029295,0.0,0.000287,0.002252,0.015404,0.220559
dr-os,500.0,0.034801,0.051552,2e-06,0.004549,0.015725,0.044644,0.525312
switch-dr (oracle),500.0,0.016377,0.028012,0.0,0.000689,0.004743,0.01677,0.216721
switch-dr,500.0,0.052384,0.119686,0.0,0.004706,0.016238,0.051164,1.0
