,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02876,0.028304,0.0,0.008367,0.021052,0.040302,0.171727
dr-ibt,500.0,0.036553,0.028961,1.2e-05,0.015653,0.030462,0.049368,0.181765
dr-ibt (tau=0),500.0,0.084824,0.063086,0.001275,0.035695,0.067687,0.12356,0.322673
dm,500.0,0.144717,0.031851,0.070871,0.121613,0.140919,0.165338,0.244237
dr,500.0,0.037763,0.03141,1e-06,0.014621,0.029419,0.053,0.169989
mrdr,500.0,0.03663,0.031959,2.3e-05,0.013808,0.028044,0.050958,0.195319
dr-os (oracle),500.0,0.041083,0.027869,0.0,0.020263,0.036712,0.059622,0.176473
dr-os,500.0,0.042217,0.03,0.0,0.020263,0.037139,0.060086,0.176473
switch-dr (oracle),500.0,0.03479,0.027892,5e-06,0.013208,0.028444,0.049705,0.139113
switch-dr,500.0,0.03889,0.03379,5e-06,0.014744,0.031598,0.053821,0.302567
