,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.041191,0.056038,0.0,0.001924,0.018585,0.061591,0.383138
dr-ibt,500.0,0.065752,0.086316,0.0,0.009756,0.034839,0.09705,1.0
dr-ibt (tau=0),500.0,0.079794,0.071723,3e-06,0.023808,0.059831,0.121963,0.437851
dm,500.0,0.16215,0.064195,0.009074,0.116377,0.155363,0.204421,0.378775
dr,500.0,0.06751,0.099382,0.0,0.008544,0.037644,0.088447,1.0
mrdr,500.0,0.070367,0.106692,1e-06,0.007419,0.036407,0.089195,1.0
dr-os (oracle),500.0,0.057234,0.064556,0.0,0.005802,0.03257,0.087644,0.324394
dr-os,500.0,0.068246,0.081857,0.0,0.011458,0.037465,0.09178,0.500603
switch-dr (oracle),500.0,0.045712,0.055927,0.0,0.003623,0.025338,0.066445,0.328415
switch-dr,500.0,0.06884,0.108512,0.0,0.007471,0.034838,0.087583,1.0
