,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.026818,0.023153,0.0,0.009176,0.021574,0.038241,0.132297
dr-ibt,500.0,0.029607,0.050012,0.0,0.008799,0.021382,0.039923,1.0
dr-ibt (tau=0),500.0,0.104873,0.026699,0.047102,0.086945,0.101272,0.121028,0.206622
dm,500.0,0.123624,0.030033,0.046082,0.104711,0.122275,0.142123,0.249508
dr,500.0,0.0342,0.066682,0.0,0.011087,0.024141,0.042424,1.0
mrdr,500.0,0.032869,0.067403,1e-06,0.009639,0.022136,0.039654,1.0
dr-os (oracle),500.0,0.0305,0.023824,0.0,0.012379,0.02709,0.043354,0.123807
dr-os,500.0,0.031113,0.024826,0.0,0.012547,0.027463,0.04375,0.144966
switch-dr (oracle),500.0,0.026439,0.021758,0.0,0.009673,0.021778,0.039524,0.124596
switch-dr,500.0,0.036207,0.081828,0.0,0.011276,0.023952,0.042901,1.0
