,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.037489,0.035069,0.0,0.009975,0.028037,0.058103,0.18617
dr-ibt,500.0,0.044755,0.045572,0.0,0.012028,0.030861,0.066316,0.373467
dr-ibt (tau=0),500.0,0.124167,0.040101,0.03887,0.094555,0.11953,0.150028,0.253325
dm,500.0,0.145958,0.04241,0.039115,0.117154,0.142827,0.170785,0.299818
dr,500.0,0.045868,0.050073,1e-06,0.012727,0.033286,0.063022,0.432789
mrdr,500.0,0.044958,0.053291,0.0,0.00913,0.028793,0.064524,0.434671
dr-os (oracle),500.0,0.040755,0.039142,4e-06,0.010755,0.030926,0.057147,0.212481
dr-os,500.0,0.042288,0.041616,1e-05,0.011387,0.031328,0.057627,0.252887
switch-dr (oracle),500.0,0.036398,0.03652,0.0,0.00909,0.02552,0.054375,0.230071
switch-dr,500.0,0.042443,0.042839,0.0,0.011495,0.030028,0.060842,0.268297
