,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.015614,0.028364,0.0,0.000146,0.003354,0.016644,0.186264
dr-ibt,500.0,0.029349,0.046958,0.0,0.00256,0.011218,0.035518,0.427414
dr-ibt (tau=0),500.0,0.020711,0.032225,1e-06,0.001516,0.008327,0.022661,0.211693
dm,500.0,0.26705,0.074831,0.058974,0.214114,0.260651,0.314895,0.489892
dr,500.0,0.045252,0.073902,0.0,0.003158,0.016831,0.058022,0.805738
mrdr,500.0,0.035417,0.067989,0.0,0.002173,0.013923,0.044026,0.976509
dr-os (oracle),500.0,0.022288,0.040322,0.0,0.000359,0.002997,0.02306,0.20695
dr-os,500.0,0.038582,0.052934,0.0,0.003253,0.016221,0.054228,0.432524
switch-dr (oracle),500.0,0.022719,0.039489,0.0,0.000674,0.004739,0.023255,0.205086
switch-dr,500.0,0.045252,0.073902,0.0,0.003158,0.016831,0.058022,0.805738
