,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.051305,0.036827,0.0,0.022367,0.045198,0.073088,0.192883
dr-ibt,500.0,0.059072,0.073255,3.1e-05,0.019707,0.044273,0.078969,1.0
dr-ibt (tau=0),500.0,0.129595,0.040722,0.042343,0.098056,0.125944,0.156409,0.252025
dm,500.0,0.151076,0.039368,0.064779,0.122544,0.150011,0.177975,0.296102
dr,500.0,0.053541,0.048809,0.0,0.016686,0.0428,0.075568,0.436559
mrdr,500.0,0.059397,0.085666,0.0,0.016482,0.039244,0.078853,1.0
dr-os (oracle),500.0,0.052412,0.038823,6e-06,0.022763,0.046592,0.075592,0.196428
dr-os,500.0,0.055536,0.043035,8e-06,0.023698,0.047086,0.079822,0.219927
switch-dr (oracle),500.0,0.047211,0.036467,0.0,0.016814,0.040865,0.071488,0.198053
switch-dr,500.0,0.062534,0.083629,0.0,0.018935,0.047594,0.083356,1.0
