,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.041116,0.049824,0.0,0.005438,0.023977,0.055574,0.346764
dr-ibt,500.0,0.056856,0.062989,0.0,0.011203,0.036538,0.079048,0.437365
dr-ibt (tau=0),500.0,0.087369,0.06416,0.000332,0.041936,0.073991,0.116299,0.424767
dm,500.0,0.155079,0.065117,0.010973,0.106399,0.149021,0.195613,0.405115
dr,500.0,0.059127,0.065772,0.0,0.009352,0.035209,0.088629,0.471442
mrdr,500.0,0.065705,0.081866,0.0,0.00869,0.03836,0.096934,0.659533
dr-os (oracle),500.0,0.056652,0.05715,0.0,0.009312,0.038177,0.090621,0.301135
dr-os,500.0,0.06213,0.064515,3e-06,0.011049,0.040609,0.097207,0.434239
switch-dr (oracle),500.0,0.045266,0.047079,0.0,0.006933,0.029866,0.071208,0.257969
switch-dr,500.0,0.057539,0.061682,0.0,0.010183,0.039909,0.084092,0.535233
