,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04127,0.039642,0.0,0.010622,0.030741,0.060268,0.283824
dr-ibt,500.0,0.044932,0.042455,1e-06,0.013736,0.033066,0.063454,0.26532
dr-ibt (tau=0),500.0,0.170964,0.051909,0.047891,0.135635,0.16893,0.204483,0.355154
dm,500.0,0.15527,0.041802,0.039906,0.124489,0.152746,0.182027,0.290895
dr,500.0,0.046769,0.042348,0.0,0.01455,0.036842,0.067205,0.375564
mrdr,500.0,0.048612,0.048413,1e-06,0.013677,0.035643,0.069091,0.4403
dr-os (oracle),500.0,0.045488,0.03796,0.0,0.014459,0.037661,0.068584,0.201045
dr-os,500.0,0.046749,0.040001,0.0,0.014459,0.037967,0.069498,0.216733
switch-dr (oracle),500.0,0.03793,0.03412,1.3e-05,0.011034,0.02969,0.053644,0.175093
switch-dr,500.0,0.043557,0.040347,1.9e-05,0.012863,0.032692,0.062409,0.223159
