,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.044667,0.062645,0.0,0.00236,0.01865,0.061903,0.382981
dr-ibt,500.0,0.062495,0.075977,0.0,0.008622,0.034816,0.085725,0.468438
dr-ibt (tau=0),500.0,0.062786,0.073062,0.0,0.008232,0.035982,0.088101,0.415581
dm,500.0,0.171971,0.072017,0.02789,0.115626,0.165829,0.220102,0.444167
dr,500.0,0.066499,0.077076,7e-06,0.008698,0.039152,0.097113,0.419493
mrdr,500.0,0.075189,0.090398,0.0,0.0086,0.040517,0.108292,0.443483
dr-os (oracle),500.0,0.055316,0.063807,1e-06,0.004554,0.030326,0.084633,0.368096
dr-os,500.0,0.062388,0.07337,7e-06,0.009332,0.034888,0.090308,0.458546
switch-dr (oracle),500.0,0.050322,0.058268,0.0,0.004183,0.0311,0.074504,0.288608
switch-dr,500.0,0.064635,0.072096,0.0,0.009104,0.039792,0.09448,0.44051
