,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.048468,0.029802,0.00016,0.026032,0.043655,0.066895,0.19927
dr-ibt,500.0,0.050611,0.031529,0.001001,0.028361,0.042959,0.06605,0.173889
dr-ibt (tau=0),500.0,0.144488,0.031775,0.074014,0.122282,0.142911,0.164056,0.293185
dm,500.0,0.168256,0.032631,0.075509,0.144781,0.166821,0.187682,0.285958
dr,500.0,0.053026,0.030784,8e-06,0.030432,0.048782,0.070185,0.180311
mrdr,500.0,0.05351,0.0327,2e-06,0.030472,0.047987,0.071358,0.186568
dr-os (oracle),500.0,0.050579,0.030273,0.00044,0.027957,0.043709,0.068692,0.164586
dr-os,500.0,0.050824,0.030491,0.00044,0.028117,0.043796,0.0691,0.164586
switch-dr (oracle),500.0,0.047697,0.031275,0.000533,0.023714,0.04291,0.06332,0.186392
switch-dr,500.0,0.05139,0.034759,0.000533,0.026443,0.044997,0.068166,0.192929
