,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.032814,0.041864,0.0,0.004421,0.018158,0.047281,0.320008
dr-ibt,500.0,0.047376,0.052607,1e-06,0.009765,0.030027,0.063644,0.42861
dr-ibt (tau=0),500.0,0.046685,0.050253,3e-06,0.009244,0.030197,0.066541,0.352963
dm,500.0,0.12746,0.05499,0.010361,0.089242,0.123061,0.160717,0.309577
dr,500.0,0.048828,0.062668,0.0,0.008156,0.028935,0.067678,0.579739
mrdr,500.0,0.049376,0.062672,1e-06,0.006886,0.02768,0.067874,0.527081
dr-os (oracle),500.0,0.045899,0.050755,0.0,0.008846,0.030126,0.06306,0.323044
dr-os,500.0,0.050432,0.058737,2e-06,0.011396,0.032158,0.068452,0.521345
switch-dr (oracle),500.0,0.034857,0.038054,0.0,0.005466,0.023489,0.051789,0.20036
switch-dr,500.0,0.045106,0.049542,0.0,0.009995,0.031666,0.062271,0.408255
