,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02547,0.021696,0.0,0.008552,0.020016,0.036658,0.12052
dr-ibt,500.0,0.039337,0.030962,0.001036,0.020064,0.033234,0.051368,0.397727
dr-ibt (tau=0),500.0,0.030937,0.027467,1.5e-05,0.010638,0.023807,0.044488,0.164469
dm,500.0,0.131839,0.029465,0.059268,0.112454,0.129885,0.149496,0.223734
dr,500.0,0.040944,0.033298,0.0,0.020647,0.035517,0.055052,0.49124
mrdr,500.0,0.040784,0.032949,2e-06,0.019142,0.037105,0.053885,0.295434
dr-os (oracle),500.0,0.038758,0.026325,9e-06,0.019058,0.034207,0.052507,0.131631
dr-os,500.0,0.039755,0.028052,9e-06,0.019157,0.034676,0.052691,0.157211
switch-dr (oracle),500.0,0.034914,0.02391,0.0,0.017566,0.030556,0.047383,0.131459
switch-dr,500.0,0.037865,0.031126,0.0,0.019283,0.032833,0.050133,0.384049
