,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001147,0.002708,0.0,1e-06,1.3e-05,0.000719,0.022898
dr-ibt,500.0,0.004248,0.008687,0.0,0.000434,0.001957,0.005035,0.136816
dr-ibt (tau=0),500.0,0.002228,0.003019,0.0,0.000249,0.001016,0.003007,0.022898
dm,500.0,0.351333,0.054392,0.210751,0.314406,0.347474,0.38903,0.498284
dr,500.0,0.01367,0.021109,1e-06,0.001103,0.005212,0.018353,0.244527
mrdr,500.0,0.005636,0.014881,0.0,0.000522,0.002141,0.006655,0.226428
dr-os (oracle),500.0,0.011258,0.018514,0.0,0.000307,0.002035,0.013683,0.101567
dr-os,500.0,0.013812,0.019074,0.0,0.001161,0.004894,0.018019,0.101567
switch-dr (oracle),500.0,0.009799,0.016921,0.0,0.000274,0.001829,0.010689,0.096356
switch-dr,500.0,0.01367,0.021109,1e-06,0.001103,0.005212,0.018353,0.244527
