,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.037997,0.039075,0.0,0.008257,0.025571,0.05753,0.212684
dr-ibt,500.0,0.049311,0.052905,0.0,0.009394,0.031766,0.072553,0.309651
dr-ibt (tau=0),500.0,0.107331,0.049854,0.007092,0.071506,0.101916,0.13835,0.31565
dm,500.0,0.12627,0.05516,0.007248,0.088052,0.119156,0.158758,0.379614
dr,500.0,0.047395,0.053941,0.0,0.007243,0.029988,0.070152,0.354521
mrdr,500.0,0.049053,0.057371,5e-06,0.008269,0.030664,0.066297,0.402093
dr-os (oracle),500.0,0.041857,0.046889,0.0,0.006776,0.025868,0.060098,0.297813
dr-os,500.0,0.045201,0.053204,1e-06,0.008098,0.026954,0.064413,0.462889
switch-dr (oracle),500.0,0.040063,0.042315,0.0,0.006148,0.027835,0.060189,0.263413
switch-dr,500.0,0.050406,0.052773,0.0,0.011871,0.033569,0.073601,0.308347
