,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003721,0.008334,0.0,1.3e-05,0.000495,0.003015,0.072849
dr-ibt,500.0,0.033843,0.144999,0.0,0.001346,0.004734,0.013487,1.0
dr-ibt (tau=0),500.0,0.010329,0.013644,0.0,0.001728,0.006134,0.014399,0.112677
dm,500.0,0.201526,0.044454,0.090109,0.171431,0.199966,0.230097,0.350248
dr,500.0,0.050252,0.16173,0.0,0.003022,0.01178,0.031181,1.0
mrdr,500.0,0.03153,0.12661,0.0,0.001605,0.006678,0.017308,1.0
dr-os (oracle),500.0,0.008887,0.015768,0.0,0.000215,0.001431,0.009683,0.105457
dr-os,500.0,0.017634,0.024952,0.0,0.002086,0.009471,0.024545,0.300352
switch-dr (oracle),500.0,0.008572,0.01517,0.0,0.000359,0.00165,0.008444,0.104641
switch-dr,500.0,0.050252,0.16173,0.0,0.003022,0.01178,0.031181,1.0
