,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00463,0.009859,0.0,1.1e-05,0.000633,0.005011,0.08002
dr-ibt,500.0,0.022212,0.073477,0.0,0.002127,0.008869,0.019202,1.0
dr-ibt (tau=0),500.0,0.007716,0.014369,0.0,0.00087,0.00313,0.008053,0.136253
dm,500.0,0.22144,0.046912,0.097851,0.191405,0.221229,0.250858,0.383369
dr,500.0,0.034251,0.09907,0.0,0.002772,0.011344,0.030499,1.0
mrdr,500.0,0.028729,0.09621,0.0,0.001996,0.008843,0.020905,1.0
dr-os (oracle),500.0,0.012368,0.018132,0.0,0.000414,0.003426,0.017504,0.111283
dr-os,500.0,0.015948,0.019271,0.0,0.001702,0.007953,0.023135,0.111283
switch-dr (oracle),500.0,0.012815,0.017687,0.0,0.000713,0.004938,0.01819,0.110685
switch-dr,500.0,0.034251,0.09907,0.0,0.002772,0.011344,0.030499,1.0
