,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001586,0.003305,0.0,7e-06,0.000163,0.001599,0.03184
dr-ibt,500.0,0.019571,0.092366,0.0,0.000339,0.001984,0.007049,1.0
dr-ibt (tau=0),500.0,0.008634,0.010371,0.0,0.00113,0.00695,0.013649,0.10388
dm,500.0,0.207278,0.032592,0.114076,0.186122,0.206141,0.226794,0.297533
dr,500.0,0.038341,0.135654,0.0,0.001292,0.006647,0.018998,1.0
mrdr,500.0,0.026236,0.120345,0.0,0.000627,0.002619,0.009651,1.0
dr-os (oracle),500.0,0.005301,0.009616,0.0,0.000168,0.000899,0.005659,0.056278
dr-os,500.0,0.010148,0.014347,0.0,0.001046,0.004816,0.013254,0.149082
switch-dr (oracle),500.0,0.004851,0.008902,0.0,0.000214,0.000949,0.004704,0.05387
switch-dr,500.0,0.038341,0.135654,0.0,0.001292,0.006647,0.018998,1.0
