,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001265,0.003818,0.0,1e-06,2.1e-05,0.00067,0.050389
dr-ibt,500.0,0.004433,0.007911,0.0,0.000437,0.001719,0.00526,0.076592
dr-ibt (tau=0),500.0,0.006509,0.007363,0.0,0.001199,0.004676,0.01019,0.06413
dm,500.0,0.285162,0.044705,0.151799,0.254481,0.281895,0.31416,0.422457
dr,500.0,0.015162,0.023706,0.0,0.001285,0.006803,0.018484,0.166862
mrdr,500.0,0.006777,0.01459,0.0,0.000492,0.001943,0.006736,0.167088
dr-os (oracle),500.0,0.00827,0.014793,0.0,0.000249,0.001298,0.009072,0.094171
dr-os,500.0,0.012355,0.017037,0.0,0.001094,0.005983,0.015814,0.09563
switch-dr (oracle),500.0,0.007472,0.013771,0.0,0.000251,0.001422,0.007932,0.0908
switch-dr,500.0,0.015162,0.023706,0.0,0.001285,0.006803,0.018484,0.166862
