,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00573,0.012673,0.0,2.6e-05,0.000492,0.00547,0.10949
dr-ibt,500.0,0.012963,0.020019,0.0,0.000978,0.005189,0.016082,0.201157
dr-ibt (tau=0),500.0,0.016171,0.03151,0.0,0.001255,0.005821,0.019222,0.333516
dm,500.0,0.168943,0.061032,0.029263,0.125426,0.164754,0.20703,0.37917
dr,500.0,0.027828,0.043496,0.0,0.00256,0.013856,0.034578,0.419259
mrdr,500.0,0.019437,0.033401,0.0,0.001697,0.008306,0.023796,0.33742
dr-os (oracle),500.0,0.010432,0.020112,0.0,0.000217,0.00142,0.009183,0.140985
dr-os,500.0,0.025637,0.038255,0.0,0.002482,0.012921,0.032362,0.396593
switch-dr (oracle),500.0,0.010559,0.019368,0.0,0.000378,0.002357,0.010213,0.139686
switch-dr,500.0,0.027828,0.043496,0.0,0.00256,0.013856,0.034578,0.419259
