,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02256,0.023657,0.0,0.005756,0.014864,0.032059,0.146756
dr-ibt,500.0,0.033673,0.030688,0.0,0.012446,0.024888,0.045706,0.208096
dr-ibt (tau=0),500.0,0.029503,0.028928,4e-06,0.008867,0.0213,0.042535,0.213347
dm,500.0,0.126832,0.029055,0.054717,0.108416,0.123578,0.144419,0.219556
dr,500.0,0.033294,0.031251,1e-06,0.007995,0.025125,0.048925,0.16909
mrdr,500.0,0.033428,0.035913,2e-06,0.008552,0.022722,0.04941,0.3648
dr-os (oracle),500.0,0.032933,0.027076,1e-05,0.01162,0.026526,0.046324,0.138088
dr-os,500.0,0.03356,0.027899,1.1e-05,0.011688,0.026871,0.046862,0.138088
switch-dr (oracle),500.0,0.026975,0.025426,0.0,0.006041,0.020491,0.04176,0.148806
switch-dr,500.0,0.032039,0.030153,0.0,0.007933,0.023412,0.048959,0.192008
