,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002201,0.004175,0.0,4e-06,0.000291,0.002505,0.041956
dr-ibt,500.0,0.005878,0.007449,0.0,0.000712,0.002987,0.008251,0.056613
dr-ibt (tau=0),500.0,0.007086,0.007698,0.0,0.000885,0.004113,0.011012,0.061376
dm,500.0,0.198502,0.043952,0.090246,0.168418,0.198249,0.230262,0.340484
dr,500.0,0.016403,0.025613,0.0,0.001887,0.007038,0.019275,0.222553
mrdr,500.0,0.011033,0.016061,0.0,0.000994,0.005163,0.013908,0.110789
dr-os (oracle),500.0,0.003445,0.006992,0.0,0.000162,0.000795,0.002803,0.048807
dr-os,500.0,0.014944,0.022867,0.0,0.001773,0.006502,0.018715,0.194054
switch-dr (oracle),500.0,0.004197,0.006935,0.0,0.000292,0.001467,0.00485,0.046476
switch-dr,500.0,0.016403,0.025613,0.0,0.001887,0.007038,0.019275,0.222553
