,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001721,0.004138,0.0,5e-06,0.000133,0.001793,0.043628
dr-ibt,500.0,0.006162,0.009466,0.0,0.000649,0.002869,0.007413,0.100709
dr-ibt (tau=0),500.0,0.00971,0.011895,0.0,0.001329,0.008342,0.014402,0.139859
dm,500.0,0.299823,0.062181,0.128023,0.253662,0.304182,0.345015,0.447692
dr,500.0,0.022166,0.027164,0.0,0.0024,0.010725,0.034206,0.157279
mrdr,500.0,0.008859,0.015092,0.0,0.000676,0.003989,0.011824,0.156698
dr-os (oracle),500.0,0.010888,0.019796,0.0,0.000171,0.001795,0.010611,0.113494
dr-os,500.0,0.020783,0.025472,0.0,0.002458,0.01073,0.030309,0.146135
switch-dr (oracle),500.0,0.010617,0.018525,0.0,0.000441,0.00251,0.010352,0.10966
switch-dr,500.0,0.022166,0.027164,0.0,0.0024,0.010725,0.034206,0.157279
