,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001357,0.003538,0.0,3e-06,9.2e-05,0.001061,0.036783
dr-ibt,500.0,0.006225,0.01973,0.0,0.000329,0.001666,0.005635,0.260439
dr-ibt (tau=0),500.0,0.008246,0.01108,0.0,0.001411,0.005445,0.011419,0.114226
dm,500.0,0.235631,0.041594,0.14186,0.206364,0.23174,0.262366,0.39607
dr,500.0,0.013181,0.025226,0.0,0.000766,0.004793,0.015948,0.250979
mrdr,500.0,0.00707,0.01853,0.0,0.000505,0.002553,0.007289,0.251147
dr-os (oracle),500.0,0.005591,0.011144,0.0,0.000127,0.000817,0.004799,0.082041
dr-os,500.0,0.009501,0.013621,0.0,0.000807,0.004028,0.01379,0.098464
switch-dr (oracle),500.0,0.005495,0.010479,0.0,0.000241,0.001109,0.005576,0.078955
switch-dr,500.0,0.013181,0.025226,0.0,0.000766,0.004793,0.015948,0.250979
