,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001138,0.003469,0.0,3e-06,5.3e-05,0.000656,0.043121
dr-ibt,500.0,0.005919,0.010094,0.0,0.000469,0.002277,0.007319,0.095485
dr-ibt (tau=0),500.0,0.00718,0.009685,0.0,0.000996,0.00386,0.011059,0.10383
dm,500.0,0.288069,0.038738,0.187045,0.260848,0.287703,0.316262,0.424855
dr,500.0,0.014189,0.021709,0.0,0.001666,0.00639,0.018846,0.202001
mrdr,500.0,0.006449,0.010867,0.0,0.000601,0.002578,0.007542,0.093187
dr-os (oracle),500.0,0.007056,0.012509,0.0,0.000206,0.001556,0.007996,0.12206
dr-os,500.0,0.011699,0.016208,0.0,0.001242,0.005744,0.016576,0.137522
switch-dr (oracle),500.0,0.00631,0.011704,0.0,0.000214,0.001506,0.006637,0.118998
switch-dr,500.0,0.014189,0.021709,0.0,0.001666,0.00639,0.018846,0.202001
