,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002381,0.005636,0.0,4e-06,0.000151,0.002267,0.052973
dr-ibt,500.0,0.006253,0.009371,0.0,0.000574,0.002594,0.007732,0.060036
dr-ibt (tau=0),500.0,0.005336,0.006757,0.0,0.000748,0.003311,0.007863,0.055774
dm,500.0,0.242983,0.040801,0.130662,0.217721,0.242726,0.269091,0.37778
dr,500.0,0.013492,0.017904,0.0,0.00122,0.00649,0.019125,0.153226
mrdr,500.0,0.007575,0.010185,0.0,0.000598,0.003323,0.01101,0.076028
dr-os (oracle),500.0,0.008799,0.014728,0.0,0.000189,0.001493,0.01162,0.082739
dr-os,500.0,0.013299,0.017371,0.0,0.001223,0.006241,0.019052,0.141492
switch-dr (oracle),500.0,0.00936,0.014035,0.0,0.000541,0.003026,0.012367,0.080009
switch-dr,500.0,0.013492,0.017904,0.0,0.00122,0.00649,0.019125,0.153226
