,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00359,0.00731,0.0,1.6e-05,0.000495,0.003736,0.066655
dr-ibt,500.0,0.011293,0.028768,0.0,0.001048,0.004848,0.011329,0.389776
dr-ibt (tau=0),500.0,0.012887,0.01204,1e-06,0.002385,0.010387,0.021409,0.103782
dm,500.0,0.241966,0.05768,0.073955,0.205313,0.241407,0.279592,0.417354
dr,500.0,0.022928,0.038737,0.0,0.002169,0.009186,0.026643,0.386389
mrdr,500.0,0.016064,0.03789,0.0,0.001338,0.005943,0.01651,0.49757
dr-os (oracle),500.0,0.008631,0.019188,0.0,0.000209,0.001154,0.006457,0.141962
dr-os,500.0,0.019875,0.029876,0.0,0.001994,0.008378,0.023523,0.22838
switch-dr (oracle),500.0,0.008666,0.018477,0.0,0.000253,0.001502,0.00794,0.139189
switch-dr,500.0,0.022928,0.038737,0.0,0.002169,0.009186,0.026643,0.386389
