,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.014841,0.034377,0.0,5.4e-05,0.002014,0.011468,0.307664
dr-ibt,500.0,0.022321,0.038143,0.0,0.00193,0.007607,0.025083,0.297589
dr-ibt (tau=0),500.0,0.019169,0.038439,0.0,0.001484,0.006715,0.017913,0.332125
dm,500.0,0.28384,0.090815,0.036441,0.226371,0.28426,0.341184,0.522956
dr,500.0,0.036562,0.050634,0.0,0.003342,0.015464,0.047873,0.285268
mrdr,500.0,0.027291,0.041163,0.0,0.00285,0.011425,0.033461,0.337557
dr-os (oracle),500.0,0.022834,0.044182,0.0,0.000423,0.003014,0.021878,0.275947
dr-os,500.0,0.03604,0.050098,1e-06,0.003207,0.015716,0.048744,0.275947
switch-dr (oracle),500.0,0.023696,0.041415,0.0,0.001134,0.005546,0.024027,0.274191
switch-dr,500.0,0.036562,0.050634,0.0,0.003342,0.015464,0.047873,0.285268
