,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001549,0.002979,0.0,4e-06,0.000157,0.001897,0.026672
dr-ibt,500.0,0.005298,0.015382,0.0,0.000434,0.00198,0.005717,0.275365
dr-ibt (tau=0),500.0,0.011115,0.008802,3e-06,0.002469,0.010049,0.01865,0.037667
dm,500.0,0.249348,0.043379,0.147277,0.216962,0.246113,0.275802,0.380126
dr,500.0,0.013691,0.023894,0.0,0.001246,0.005567,0.018684,0.332211
mrdr,500.0,0.006765,0.013944,0.0,0.000638,0.003066,0.007614,0.200007
dr-os (oracle),500.0,0.004973,0.010741,0.0,0.000103,0.000692,0.003855,0.080642
dr-os,500.0,0.011718,0.017434,0.0,0.001161,0.005022,0.015684,0.169123
switch-dr (oracle),500.0,0.004498,0.010015,0.0,0.000207,0.000871,0.003204,0.078845
switch-dr,500.0,0.013691,0.023894,0.0,0.001246,0.005567,0.018684,0.332211
