,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.041634,0.044227,0.0,0.006358,0.029156,0.059323,0.235954
dr-ibt,500.0,0.068397,0.093957,0.0,0.009838,0.037672,0.092506,0.892015
dr-ibt (tau=0),500.0,0.103496,0.053649,0.001883,0.063359,0.097099,0.136756,0.296508
dm,500.0,0.124948,0.051071,0.024462,0.089463,0.121837,0.156015,0.375953
dr,500.0,0.064157,0.085403,1e-06,0.013085,0.039533,0.081757,0.775702
mrdr,500.0,0.071086,0.100912,1e-06,0.012832,0.040546,0.095208,1.0
dr-os (oracle),500.0,0.042042,0.046863,0.0,0.003646,0.024211,0.063123,0.256473
dr-os,500.0,0.052997,0.059915,0.0,0.00869,0.030806,0.076328,0.457094
switch-dr (oracle),500.0,0.039481,0.042451,0.0,0.006107,0.02756,0.058291,0.262118
switch-dr,500.0,0.067284,0.092138,0.0,0.011787,0.038536,0.087698,1.0
