,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.017069,0.019298,0.0,0.002904,0.010729,0.024665,0.136539
dr-ibt,500.0,0.022241,0.023477,1e-06,0.004856,0.01382,0.031771,0.125732
dr-ibt (tau=0),500.0,0.028647,0.025255,2e-06,0.010368,0.022364,0.039856,0.157279
dm,500.0,0.134196,0.03121,0.057914,0.113804,0.131851,0.155762,0.225068
dr,500.0,0.024896,0.025838,0.0,0.005919,0.015959,0.037208,0.185291
mrdr,500.0,0.025738,0.030565,0.0,0.005186,0.016525,0.034997,0.229681
dr-os (oracle),500.0,0.025219,0.025201,0.0,0.005404,0.018647,0.03748,0.201714
dr-os,500.0,0.025768,0.025745,0.0,0.005488,0.01873,0.038603,0.201714
switch-dr (oracle),500.0,0.022056,0.021991,0.0,0.00474,0.016382,0.03278,0.153043
switch-dr,500.0,0.025757,0.026769,1.9e-05,0.006512,0.017624,0.037647,0.20779
