,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01455,0.026818,0.0,0.000212,0.002952,0.018279,0.233462
dr-ibt,500.0,0.0466,0.149375,0.0,0.003181,0.013193,0.033436,1.0
dr-ibt (tau=0),500.0,0.024209,0.043675,0.0,0.001817,0.008445,0.028645,0.459519
dm,500.0,0.189606,0.065821,0.044499,0.141791,0.184254,0.235067,0.472305
dr,500.0,0.069424,0.173684,0.0,0.004432,0.023845,0.05967,1.0
mrdr,500.0,0.060933,0.166663,1e-06,0.003111,0.014114,0.045565,1.0
dr-os (oracle),500.0,0.016174,0.028309,0.0,0.000398,0.002557,0.019975,0.189384
dr-os,500.0,0.038252,0.05866,0.0,0.003908,0.019911,0.049098,0.656224
switch-dr (oracle),500.0,0.017323,0.028632,0.0,0.000889,0.004223,0.021938,0.199742
switch-dr,500.0,0.069424,0.173684,0.0,0.004432,0.023845,0.05967,1.0
