,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00614,0.019459,0.0,2e-05,0.000562,0.004913,0.2588
dr-ibt,500.0,0.013772,0.025158,0.0,0.001114,0.006367,0.014815,0.267915
dr-ibt (tau=0),500.0,0.011988,0.021866,0.0,0.001476,0.005776,0.016265,0.2588
dm,500.0,0.255169,0.074676,0.040242,0.206005,0.253452,0.303587,0.462875
dr,500.0,0.034093,0.051084,0.0,0.002924,0.013905,0.042895,0.433558
mrdr,500.0,0.020907,0.032599,0.0,0.001828,0.008263,0.026183,0.270552
dr-os (oracle),500.0,0.013103,0.031724,0.0,0.000287,0.001729,0.009837,0.302463
dr-os,500.0,0.032453,0.048376,0.0,0.003268,0.013547,0.040585,0.412594
switch-dr (oracle),500.0,0.013082,0.030937,0.0,0.000495,0.002556,0.010724,0.300855
switch-dr,500.0,0.034093,0.051084,0.0,0.002924,0.013905,0.042895,0.433558
