,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.03628,0.050032,0.0,0.001935,0.01752,0.049219,0.320644
dr-ibt,500.0,0.049249,0.063371,0.0,0.005438,0.02395,0.070069,0.455516
dr-ibt (tau=0),500.0,0.106824,0.072665,3e-05,0.052328,0.095542,0.147591,0.464933
dm,500.0,0.14786,0.058658,0.014195,0.104519,0.14391,0.183761,0.359122
dr,500.0,0.046969,0.05546,0.0,0.006904,0.027253,0.065262,0.337345
mrdr,500.0,0.052566,0.070988,0.0,0.005194,0.025222,0.069156,0.627694
dr-os (oracle),500.0,0.043797,0.049359,0.0,0.002323,0.028409,0.068373,0.284527
dr-os,500.0,0.047242,0.052271,0.0,0.005992,0.031428,0.06886,0.31701
switch-dr (oracle),500.0,0.036066,0.044462,0.0,0.003016,0.018238,0.053156,0.258246
switch-dr,500.0,0.046039,0.054433,0.0,0.006733,0.026678,0.067419,0.37105
